Title,Readership,Commants,PostingTime,Influence,SplitWords,Label
今天大盘午后开盘后完成了一个指标探到位，就此展开拉,1151,8,20200812,27.07137636,午后 开盘 指标 探 到位 展开 拉,
早评：一念涨，一念跌这个市场，做交易最好赚钱的是横,5824,14,20220923,46.81782748,早评 一念涨 一念 跌 做 交易 赚钱的 横,
突然中阳反弹！注意重点！,1512,19,20220909,62.86284313,中阳 反弹 重点,
反弹很意外吗,14381,62,20210729,202.9552262,反弹 意外,
从下午3:00至今 一直守在上证吧 没有吃喝拉撒 唯有滴,6877,12,20180626,40.34308966,守 吃喝拉撒 滴,
今日个股普涨，持仓个股表现不够突出，继续努力,3430,176,20221026,573.2373529,个股 普涨 持仓 个股 表现 努力,
大盘走势分析：1：今天大盘上证走强，创业板弱，说明,6163,34,20210713,111.8264273,大盘走势 分析 走强 弱,
/一、新风口：甲醇新能源汽车解决了我国能源石油安全,2515,17,20221116,56.4401883,新风 口 甲醇 新能源 解决 我国 能源 石油,
商品为什么都在涨价？,3314,6,20180222,20.73212338,商品 涨价,
往事记忆我是一个老股民了（别看网名注册年限，个中缘,1407,3,20200312,10.85190293,往事 记忆 老股民 网名 注册 年限 中缘,
新的机会在哪里？指数已企稳，妖股该起飞？,6818,192,20221016,625.3417799,新 机会 企稳 起飞,
周一，目前指数刚经过一轮风险的释放，风险虽然没有完,4718,17,20210322,56.53581528,周一 刚 一轮 风险 释放 风险 完,
跌破3216即可确认开始进入下跌。,3971,35,20220609,115.009615,跌破 即可 确认 下跌,
李大霄说少年牛已经启动,1809,13,20190723,43.3901035,李大霄 说 少年 牛 启动,
话说   大盘12.13盘前,7891,24,20211213,79.36399622,盘前,
投资心得：在重仓，空仓等待，开盘前，及复盘后选几只,5041,60,20200206,196.2958808,投资 心得 重仓 空仓 等待 开盘 前及 复盘 后选 几只,
全体股民注意！A股明天开盘，周末消息面不平静！详细,5827,123,20220320,401.0679058,股民 开盘 消息面 平静 详细,
今天超短看好600310哥就挂在五块一毛左右买入,2707,3,20180511,10.95137089,超短 看好 哥 挂 五块 一毛,
全球股市大涨了，刚刚又传来多个利好消息，下周A股会,5213,29,20220514,95.5509807,全球股市 大涨 刚刚 传来 多个 利好 消息,
目前冲高是出局机会，反抽之后不改下跌趋势，2600必破,1278,22,20220505,72.5872858,冲高 出局 机会 反 抽 不改 下跌 趋势 必破,
指数多头彻底败北，以后很难有指数行情了，这次他们大,1324,14,20200714,46.59266079,多头 败北 很难,
红尘说：炒股要有奉献精神，把牛市留给别人！,7104,67,20191217,219.098026,红尘 说 炒股 奉献精神 留给,
晒晒我的操盘交易收获，一个专注企业价值研究的操盘手,1730,28,20200901,92.13331614,晒晒 操盘 交易 收获 专注 企业 价值 研究 操盘手,
这票都卖飞的话，拍断大腿也救不了你们了[奸笑][奸笑],1001,18,20210811,59.55015193,这票 卖 飞 拍断 大腿 救 奸笑 奸笑,
震荡这么多年，也快到转牛时间节点，是现在，还是等可,1250,7,20200707,23.8339185,震荡 多年 快 转牛 时间 节点,
股票从没少买个啥，设备也没少一个啥。辛辛苦苦忙了一,7737,361,20221028,1174.611,股票 从没 少买个 设备 没少 辛辛苦苦 忙,
11.23：半导体、新能源车、白酒、医疗、军工等行情思,4378,4,20211123,14.27444652,半导体 新能源 车 白酒 军工 思,
引文；昨天我在股票大厅，已经收盘了，我和一位股民迟,1723,3,20191130,10.88269985,引文 股票 大厅 收盘 一位 股民 迟,
惊天大逆转，为一波反弹行情拉开序幕,3396,13,20221014,43.48583869,惊天大 逆转 一波 反弹 拉开序幕,
转发:我倡议我承诺，在2017年剩余时间绝不买入上证50,2460,3,20180119,10.93682729,转发 倡议 承诺 剩余时间,
几点0版闪蹦后，开始玩几跳空，深入穿透式的玩了[大笑,3337,3,20180708,10.98317467,几点 版 闪蹦后 玩 跳空 穿透 式 玩 大笑,
3月19日：周末复盘，下周热点方向分析,3154,12,20220319,40.22460159,复盘 热点 分析,
看好汽车零部件行业，关注603917，300750。,5377,3,20180703,11.05568901,看好 行业 关注,
通知：本周后半周不来提示！要出差几天，时间在路上！,1263,6,20210316,20.58549117,通知 半周 提示 出差 几天 时间 路上,
笔者提出昨天缺口很可能成为波段性行情“启动”缺口，,2764,6,20191207,20.70453831,笔者 提出 缺口 波段 性 启动 缺口,
突破前期，机会在即。,1373,8,20220622,27.09818469,突破 前期 机会,
休息回来，继续奋战！面对早盘的下跌，还有很多人耿耿,1417,4,20210415,14.10297945,休息 回来 奋战 面对 早盘 下跌 耿耿,
今年的行情算是跌宕起伏，踊跃出一批“杀猪盘”，什么,9308,56,20200927,183.3890997,算是 跌宕起伏 踊跃 出 一批 杀猪 盘,
大盘的猜想，有兴趣看看,1965,7,20200427,23.90267689,猜想 兴趣,
2022.04.27 星期三 下午操作,1733,6,20220427,20.6335795,操作,
错误道路十年炒鼓 没人的地方眼泪偷偷流,10611,26,20180831,85.90901471,错误 道路 十年 炒鼓 没人 地方 眼泪 偷偷 流,
玩股。,5041,8,20180131,27.29588084,玩股,
低仓位装死继续,1532,17,20200523,56.36484057,低 仓位 装死,
下跌空间不大！,8327,41,20210726,134.622171,下跌 空间,
散户们本周五前大盘补不补下方缺口，都要把仓位打满，,1558,16,20221123,53.11739861,散户 周五 前 补不补 下方 缺口 仓位 打满,
【大盘下午走势有要求】,4277,32,20220613,105.2708987,走势,
3.28下周策略（简单明了）：短线只是反弹，上周五的上,2030,25,20210328,82.40762361,策略 简单明了 短线 反弹 上周五,
今晚或许神奇的一幕会出现,2286,11,20220901,36.92567668,今晚 神奇 一幕,
《回顾》周四对周五的预测虽然受到美股暴跌的影响有所,68891,754,20200905,2452.193357,周四 周五 暴跌的 影响,
多少人畏惧外围市场的大跌影响A股，可我们的A股依然坚,1392,6,20210720,20.60027373,畏惧 外围 大跌 影响 依然 坚,
狂拉指数就为了发新股,2358,5,20180701,17.43039033,狂拉 发,
创业板爆涨4%，这三个板块机会浮现[买入][买入][买入],61651,335,20210120,1090.426479,爆涨 三个 机会 浮现,
股市准准准创始人司马懿马哥，喊准准准伤害了一群小鬼,3475,132,20210619,430.2393342,股市 准准准 创始人 司马懿 马哥 喊准 准准 伤害 一群 小鬼,
0111基金60万操作贴|中药、游戏、地产、畜牧的看法！,9272,42,20220111,137.8885107,基金 操作 贴 中药 游戏 地产 畜牧,
今天亏损3208$杰普特(SH688025)$,1266,18,20211202,59.5858518,亏损 杰 普特,
节前诱空挖坑，明天探底回升！,1072,17,20211229,56.31056817,节前 诱空 挖坑 回升,
请问，降准了银行股为什么下跌？不是利好银行股吗？知,18377,19,20180816,63.24249612,请问 降准 银行 股 下跌 利好 银行 股 知,
临近中午的时候，股指期祸疯狂砸盘，指数狂泻，是谁在,3797,9,20190427,30.50280421,临近 股指 期祸 疯狂 砸盘 狂泻,
60线上短线反弹，5/15分时反弹基本到位，面临分时回落,1212,11,20210202,36.82922592,线上 短线 反弹 分时 反弹 到位 面临 分时 回落,
《每日一帖，向着50万目标》净资产68195 当日盈亏-174,1231,12,20200831,40.08159032,一帖 目标 净资产 当日 盈亏,
兄弟们～不得不看空啊！,3666,260,20220215,846.2474674,兄弟 看空,
收盘，今日大盘高开低走，难不难受？难受就对了，千万,2957,44,20220929,144.214798,收盘 高开低走 难 难受 难受 千万,
新低VS长阳，哪个信号更真实,2795,3,20190305,10.95623363,新低 VS 长阳 信号 更 真实,
快了！下周大盘随时向下,6461,6,20220410,20.83360491,快 向下,
持仓组合，中国中铁，华菱钢铁，太钢不锈，祁连山，根,1687,11,20210818,36.87949028,持仓 组合 根,
注意五方面信息：下周一巨无霸申购分流资金，美伊冲突,1033,3,20200104,10.80493511,五方面 下周一 巨无霸 申购 分流 资金 美伊 冲突,
震惊：大盘上涨超过400家,1628,39,20220421,127.874079,震惊 上涨 超过 家,
成天就想涨，成天就把股票看到，哪只股票价值被低估了,2787,5,20190725,17.45579794,成天 想 涨 成天 股票 股票价值 低估,
把缺口补了，持币过节的跑了，剩下的就是持股过节的啦,1227,4,20200121,14.0810956,缺口 补 持币 剩下,
说说男女的那点事,59357,80,20180908,261.6707152,男女 那点 事,
期货始于2019年10月，截止2021年12月完败收场、,1901,49,20211202,160.3976437,期货 始于 截止 完败 收场,
顺带补充一句、我的所有超短线股、占我仓位一成、因为,2114,5,20200103,17.41378674,顺带 补充 一句 超 短线 股占 仓位 一成,
明早出差上海，湖北，三天，明天手里个股上涨，落袋为,1340,25,20190827,82.34448668,明早 出差 上海 湖北 三天 手里 个股 涨落 袋,
大盘还会继续震荡反弹,4047,10,20180213,33.76249662,还会 震荡 反弹,
股友们，大家好，首先给大家讲个环境故事，在大草原上,6681,95,20191228,310.0886945,股友们 讲个 环境 故事 草原,
盘面，指数低开是必然的结果，因为咱们股市休假时，外,1206,12,20210922,40.07847156,盘面 低开 股市 休假 时外,
我国居民资产中大概房地产占比70%，固收类占比28％，,1990,5,20200512,17.40459858,我国 居民 资产 占 固收类 占,
线都改了[大笑][大笑][大笑][加油],2968,12,20180811,40.21536236,线 改 大笑 大笑 大笑 加油,
巴菲特的懊悔！巴菲特投资可口可乐10年10倍，可以说是,2529,9,20191123,30.44103209,巴菲特 懊悔 巴菲特 投资 可口可乐 倍 说,
主力已经溃不成军,1013,6,20220923,20.55196331,主力 溃不成军,
大盘，只有疫情和原料药板块有些许持续性位置不太好，,2955,18,20200413,59.71469512,原料药 些许 持续性 位置 不太好,
炒股笔记：中材节能 2021-9-23,3975,44,20210923,144.259768,炒股 笔记 中材,
今天我也是比较忙，处理了一些家务事，忙完了，大家对,1692,19,20210521,62.87994013,比较忙 家务事 忙 完,
继续向上,1212,16,20210809,53.07922592,向上,
温酒煮青蛙,3097,3,20180501,10.97182942,温酒 煮 青蛙,
策略丨市场跳空大幅下跌，基民要抄底吗？请认真听讲,12603,64,20221028,209.4351659,策略 丨 跳空 大幅 下跌 抄底 请 认真听讲,
盘面，指数方面依然还是惯性震荡，不必在意，题材板块,1577,21,20210510,69.36924109,盘面 依然 惯性 震荡 在意 题材,
上证指数30分钟反击线形成，午后跌幅收窄分时拉回,2979,6,20221010,20.71592468,分钟 反击 线 午后 跌幅 收窄 分时 拉 回,
A股：8月12日大盘走势预测：牛市回归？证券要崛起了？,2780,3,20220811,10.95541568,大盘走势 回归 证券 崛起,
假期这几天，因外围股市下跌，频繁更新股评观点的财经,4176,54,20200505,176.7672662,假期 几天 外围 股市 下跌 频繁 更新 股评 观点 财经,
傻丹，我有几箱好酒好烟你回收不？赶快给个回话,4565,29,20180429,95.53080427,傻丹 几箱 好酒 烟 回收 回话,
20200619周五中午贴。平开上涨，中午微小红。港外资今,1231,5,20200619,17.33159032,周五 贴平 开 上涨 微小 红港 外资,
这几个月，大家都经历了什么？,4810,8,20180603,27.28875078,几个 经历,
好凶险603963地天板。大盘不行了。,1257,16,20220411,53.08476735,凶险 地天板 不行,
我华泰证券过来的，华泰负债率太高了，准备注销华泰，,1129,5,20210127,17.31844288,华泰 证券 华泰 负债率 太高 注销 华泰,
收评：本周从金健米业见顶后，市场行情一直不太理想，,1241,5,20200410,17.33282012,见 顶 市场行情 不太 理想,
七月六日前不要买股票,1546,3,20180819,10.86622332,七月 六 日前 不要买 股票,
本人谈谈周一受益于战争的板块，重点是：,2106,9,20200105,30.41321043,谈谈 周一 受益 战争 重点,
早盘谁推了一下子，盘中科技怎么回事，收盘多个红的，,2284,27,20200803,88.92554363,早盘 推 一下子 盘中 怎么回事 收盘 多个 红,
3300突破后就是已由震荡转牛市，明年此时可能在8000点,3185,4,20180310,14.2260883,突破 震荡 转,
周五[大笑][大笑][胜利],2697,42,20191121,137.7008083,周五 大笑 大笑 胜利,
月底买入，月中收获,5502,3,20180320,11.05918221,月底 收获,
在耐心和抗打击能力还不够之前，不碰痛无可痛的股票，,2554,22,20211123,72.69252731,耐心 抗 打击 能力 不碰 痛 无可 痛 股票,
假假的摔，不凉凉！A股太需要变盘了，无论向上还是向,25744,183,20200904,596.2937366,假假 摔 凉凉 太 变盘 向上,
这是昨天晚上写的上证指数大盘收评，现在，只分享最后,1541,29,20200813,95.36573092,这是 昨天晚上 写 分享,
9.28周二，银行地产券商煤炭石油天然气轮动上涨，不过,2361,42,20210928,137.6805836,周二 银行 地产 券商 石油 天然气 轮动 上涨,
嗯，外盘都涨疯了，昨天尾盘都是大额流出，就是怕米国,1312,4,20221111,14.09127684,外盘 涨 疯 尾盘 大额 流出 怕 米国,
都盼着白酒跌。白酒跌了。你们的股票涨了么？,1397,12,20201224,40.10081874,盼 白酒 跌 白酒 跌 股票 涨,
蓝筹巨头出货今天非常明显，定海神针必须稳住！我之前,2107,6,20190404,20.66328259,蓝筹 巨头 出货 非常明显 定海神针 稳住,
收评：白酒、半导体、医疗、军工、新能源车板块思路分,9618,7,20211207,24.14407967,白酒 半导体 军工 新能源 车 思路,
华尔街有个着名的交易策略，量化交易。以前我没注意，,7458,26,20201229,85.85541783,华尔街 有个 名 交易 策略 量化 交易 没,
周线底部成立，机会还在,8971,28,20180417,92.3834943,周线 底部 成立 机会,
有图有真相（2022年4月1日月评）,1203,3,20220401,10.82809297,有图 真相 日月 评,
二十年前我承载着挣钱的希望，如潮水般涌入进入股市，,3094,71,20210321,231.9716821,二十年 前 承载 挣钱 希望 潮水般 涌入 股市,
一年翻一倍，10万元，10年一个亿，小目标，立帖提醒自,1497,15,20200710,49.86132763,翻 一倍 万元 一个亿 目标 立帖 提醒,
【考虑的越多越好吗？】操作的成功，是否在于想得多不,4107,32,20221017,105.2647336,越多越好 操作 想,
刚刚，两个利空消息齐发！下周；A股必定难逃一劫？,1027,3,20220513,10.80404966,刚刚 两个 利空消息 齐发 难逃 一劫,
3442，又一轮高点……今天的下跌怪北向资金吗？不怪。,1347,4,20200831,14.09527866,一轮 高点 下跌 怪 北向 资金 不怪,
之前，7.36满仓合肥城建，8.40和8.08分批清仓之后，下,1251,4,20210727,14.08404006,分批,
做股票要多动动脑子，协鑫14元都讲主力出货，中闽能源,1806,24,20210924,79.13985121,做股票 动动脑 子协鑫 元 讲 主力 出货 闽 能源,
【22-2-20周日】沪指再度逼近3500点，这次能拿下吗？,1869,5,20220220,17.39506326,周日 沪 指 再度 逼近 拿下,
