Title,Readership,Commants,PostingTime
今天大盘走势基本符合早盘前给出的更改预测，高开冲高,1098,11,2023/12/23
简单的说一下今天的盘面情况，首先大家看到的是大盘的,729,0,2023/12/23
今天，酿酒板块，成交额706.3亿元，为历史最高。,938,5,2023/12/23
明天击穿60日线，2%大阴，周五最低3%大阴，盘中至尾盘,784,3,2023/12/23
这是典型的空仓者的论调！如果用5~10年企业的变化来评,715,2,2023/12/23
我祝你们所有人，炒股抓住386个涨停，如果你的股有一,630,2,2023/12/23
价值投资？做庄的说：喜欢狂拉升的就是实现价值投资的,423,0,2023/12/23
就事论事 散户你我他炒股贡献税收输的都是默默无闻 屁,458,1,2023/12/23
买白酒就是支持拉动内需，大家同意吗？,451,1,2023/12/23
周五杀高标，所以周五早盘是比较好的了结时间。然后等,467,0,2023/12/23
茅台现在的价格是基金抱团的结果，基金无法派发的情况,910,3,2023/12/23
昨日亏损回来一半了,432,0,2023/12/23
T1就是钝刀慢慢割,403,0,2023/12/23
贵州茅台高位跳水白酒惊魂走低行情结束了吗？观点：四,951,0,2023/12/23
十九篇,395,0,2023/12/23
凭辛勤劳动赚来的钱，最后凭运气被割走，但是不是我一,549,0,2023/12/23
2021年能到4300点吗？,734,5,2023/12/23
12.23白酒指数天量天价，大资金准备要派发了吗?大家好,1354,1,2023/12/23
想要无风险中签的看过来，沪深股市众多新股中，上市三,618,0,2023/12/23
投资是一场修行，敬畏市场，忠于价值，顺势而为,443,0,2023/12/23
国外圣诞节临近，市场黄金成交量缩，基本没有太大行情,619,0,2023/12/23
中国股市涨幅1%以上，股价20元以下，突破100均线47枚,578,0,2023/12/23
白酒板块今天高位跳水进入大分歧，虽然今天创出历史天,569,0,2023/12/23
正泰你再不涨，而且要连续拉涨50%以上，否则别再在光,528,0,2023/12/23
本人从今日起将不发表任何言论。炒股只是磨炼心态，进,665,2,2023/12/23
明后天上证将出现跳空长阳破盘背。立帖为证。,788,4,2023/12/23
12-23收评 明日股市走势分析,797,0,2023/12/23
你把我灌醉 2020年第237个实盘日记,1164,15,2023/12/23
没什么可以说的。支撑位参考昨天22号帖子，阻力位参考,466,0,2023/12/23
炒股好炒股妙 炒股输哇哇叫 劳0支20年没做错事 就是炒,551,2,2023/12/23
雅化集团，爆款002497!2021年1月1日起我国调整部分商,1473,1,2023/12/23
今天又前进了一步，离今年的目标只差一点点了！应该还,841,7,2023/12/23
神奇的A股，跟跌不跟涨习惯性不改。昨日跳水损失惨重,754,1,2023/12/23
大盘没啥样，个股跌出了,477,0,2023/12/23
从从容容买入,522,1,2023/12/23
密切关注军工大飞机板块，可能是又一新的热点。,482,0,2023/12/23
12月23日持仓交易，及盘中选股收益,411,0,2023/12/23
作为一名交易者，你在做着名叫“交易投资”的生意。你,695,0,2023/12/23
提示，往年这个时间都很诡异，大家都注意点，一定要带,750,4,2023/12/23
若问今天股市有利好消息，那就是白酒科技终于跌了；若,487,1,2023/12/23
明天大盘要跌大家稳住,459,0,2023/12/23
昨天大跌时，我的帖子说了大盘向上不变，五矿稀土逢低,638,1,2023/12/23
白酒天天涨，金融天天跌干什么？证券银行保险股没救吗,443,0,2023/12/23
2020年12月11日至12月21日上涨了六日，2020年12月21日,452,0,2023/12/23
涨要慢慢的涨，慢牛行情启动！,405,0,2023/12/23
军工板块主升浪，关注航天三巨头,446,0,2023/12/23
这个操作真的秀啊，开局2w，一年后炒股挣了近10个亿，,4205,3,2023/12/23
《别人笑我太疯癫，我笑别人看不穿》今天的文章标题可,1387,0,2023/12/23
当有人问你以下问题时，你恐惧吗？,662,0,2023/12/23
美股今夜熔断,465,1,2023/12/23
《每日一贴 12月23日》今天亏损3千,1363,35,2023/12/23
欧洲疫情蔓延，成交量没有放大，春季行情还会有吗,401,0,2023/12/23
就看明天了,443,0,2023/12/23
认输了，不在当韭菜了，销户。,697,2,2023/12/23
大周期行情—孕育缩量阳线能不能反转的看点,642,0,2023/12/23
【预测回顾】下一交易日大盘指数虽仍有下跌空间，但有,686,0,2023/12/23
@蒙德准 蒙佛爷，嘉事堂有没有投资价值，有的话，您给,435,0,2023/12/23
从解决温饱到科技兴国，市场风格转换成必然|每日股市,637,0,2023/12/23
2020小结，可是我都没做到。善进退，则风险自消，从来,413,0,2023/12/23
12.23复盘,1205,11,2023/12/23
发觉一个非常奇怪的指标现象..,1053,3,2023/12/23
一个浪潮，一个烽火，真深觉战火连天中下来的？拿出了,466,0,2023/12/23
原油从走势来看，价格目前在一根宽幅喇叭形态的通道中,716,0,2023/12/23
今年股指收在3400附近，4000点留给明后两年,467,0,2023/12/23
行情的演绎正如我们的预期，昨天晚上我的观点很明确，,604,0,2023/12/23
总是觉得大盘还要跌，其他个股都要涨,438,0,2023/12/23
2020小结。看看不错，想想没错，不买不错，一买就错，,583,2,2023/12/23
这怎么走出了一只猫～[发呆][发呆],612,5,2023/12/23
套着的，盈利的，都不想出。只喜欢长拿。,660,4,2023/12/23
市场突然有亮点了,539,1,2023/12/23
芯片股和医疗股未来必大跌！！！,461,0,2023/12/23
【主力资金大幅流入半导体板块】午后半导体板块持续拉,525,0,2023/12/23
【华为何刚：nova7系列5G手机第三季度全国销量第一】1,546,0,2023/12/23
今日解说——英镑美元GBPUSD英镑策略：1.3430区域空，,647,0,2023/12/23
【72只个股涨停汽车、公用事业等行业较集中】据Choice,445,0,2023/12/23
明天继续冲击3400[捂脸][捂脸][捂脸]明年继续冲击3400,415,0,2023/12/23
还有几天过去就是牛年了，中国得股市能牛起来？,389,0,2023/12/23
延江股份昨天开盘，我都不敢看一眼，因为开盘价最低价,710,1,2023/12/23
精准调控！,388,0,2023/12/23
持仓市值今天回落了，把昨天赚的回吐一多半，没有出。,453,0,2023/12/23
现在的股市就是磨人行情，大家要挺住。,441,0,2023/12/23
12.23收评 中阳闪过，后市以高抛低吸为主,432,0,2023/12/23
固态电池将是A股市场未来最强的风口之一！什么样的板,2277,0,2023/12/23
除了600292其他的，农业股，莫高全面清仓了。短线目标,637,2,2023/12/23
《月下奇缘》上涨,417,0,2023/12/23
酒浪退潮,448,1,2023/12/23
延迟月头到位也没事，关键是算法第五个月再对，新客户,1097,2,2023/12/23
这个才是股市和经济的未来,417,1,2023/12/23
我今天操作了一下，尾盘在忙操作，收盘做视频，今天清,5352,30,2023/12/23
我发起了一个投票，【#上证指数#今天当天收益如何。建,496,0,2023/12/23
明天白酒权重大幅杀跌拉垮大盘？,483,1,2023/12/23
【振奋精神：顺势而为】所持个股：仍然短空震荡主导，,580,0,2023/12/23
明天站上3千4百点。,381,0,2023/12/23
今年最后几个交易日的坚守。,734,2,2023/12/23
自我回顾-20201223昨天大盘受外围影响尾盘大跌，今天,587,0,2023/12/23
20.12.23昨天如果低位补仓的今天收益应该不错！明天预,440,1,2023/12/23
明天接着跌。,374,0,2023/12/23
最正宗的数字货币股票！,378,0,2023/12/23
昨日午盘闪电袭击跳水，今日缓慢逼空拉升，到阻力位再,2451,5,2023/12/23
今天的白酒的表现，天天看空白酒的人又可以吹一阵子牛,549,0,2023/12/23
氯碱化工应该开始有机会了吧！,354,0,2023/12/23
今天没能收回失地，明天继续下跌,413,0,2023/12/23
现在有利于大盘帖可以发布。北京摇加油车以后半年摇一,2601,63,2023/12/23
全天操作记录，一块中等肉到手，虽然买卖点并完美，但,815,1,2023/12/23
一日游而已，明天低开低走，,365,0,2023/12/23
沪指止跌企稳，腾飞在即。欢迎讨论，看空者希望陈述理,583,2,2023/12/23
永泰能源本次债转股价格，参考每股净资产为依据，按照,447,0,2023/12/23
【一五计划】日期：12.23，自然日第170天交易日第116,470,0,2023/12/23
【收市研读】,454,0,2023/12/23
2020年12月23日星期三复盘:近期坚持种业和军工调仓，,539,3,2023/12/23
破净股都退市吧！太丢人了！,548,2,2023/12/23
请领导解释定向增发与利益输送是什么关系？又股市的价,436,1,2023/12/23
买入多氟多，有点追高了的意思？会不会吃面,381,0,2023/12/23
本周低点已现,500,1,2023/12/23
平心而论，现在风险最高的不是成长股，而是价值股。,411,2,2023/12/23
今天盈3.91%，今天10支股有两个涨停，加一个6%以上，,535,4,2023/12/23
消失了一段时间我又回来了，明天开始正式回归[微笑],385,0,2023/12/23
大盘进入主力资金对撕模式，小散都靠边凉快去,385,0,2023/12/23
贵州茅台资金净流出10.48亿元。,433,0,2023/12/23
上证大盘预测，本周冲至3480.会计算的大神求指点,380,0,2023/12/23
明天开始，会要适当控制仓位和操作上有所收敛收手了，,1324,10,2023/12/23
“拉闸限电”给低碳转型带来启示,574,1,2023/12/23
买了小盘股的，大家快逃，主力根本不玩了,361,0,2023/12/23
12.23收盘总结,7339,126,2023/12/23
前天赚的昨天亏完今天又赚回，反反复复真没意思,506,2,2023/12/23
上有困难啊,365,0,2023/12/23
黑色周四，明天看戏。天冷注意保暖,420,0,2023/12/23
年前不行，年后吧，因为到1月20日后就三天交易日,462,0,2023/12/23
感觉没到反攻的时候，大盘还没支撑住，还要震荡几天,522,1,2023/12/23
白酒最近的走势大家已经看到了，但是真是是他们真实的,405,0,2023/12/23
《今天逃命阳，后面跟大阴》,571,0,2023/12/23
盘面上：今日A股三大市场均高开后维持震荡，截至收盘,1161,0,2023/12/23
:上证明日大回调，进一退一涨少跌多的行情,555,0,2023/12/23
"不在半路上车,到始发站上车,都有坐",370,1,2023/12/23
当醉酒清醒时就是大盘暴跌时,375,0,2023/12/23
茅台、五粮等白酒龙头跳水，资金出逃，意味着这波喝酒,1124,0,2023/12/23
林园：嘴巴股很容易搞，就按照大多数人的喜爱判断买入,1204,0,2023/12/23
茅台涨超上证指数就太好笑了[大笑][大笑],373,0,2023/12/23
给玩白酒的提个醒,366,0,2023/12/23
[大笑][大笑][大笑]今天是个值得纪念的日子，7月20几,584,6,2023/12/23
表现一般,377,0,2023/12/23
该醒醒酒了，不行整点啤滴透透,411,0,2023/12/23
这个朋友好可惜，不能买创业板,780,9,2023/12/23
想让自己吃一堑长一智，今天准备建一个操作失误的个股,361,1,2023/12/23
对于昨天的分析看下图，自己非常满意的一次趋势分析，,493,0,2023/12/23
300826测绘股份上市公司，股票走势天天收阴线，周开线,425,1,2023/12/23
半导体军工酿酒锂电光伏煤炭率先反弹。板块白酒有点猛,351,0,2023/12/23
新手小白，求指点,359,0,2023/12/23
外资今天玩的一手骚操作。[想一下]震荡玩死不是人,383,0,2023/12/23
我发起了一个投票，【#上证指数#慢牛还是股灾？？？】,748,3,2023/12/23
【2020.12.23】[加仓][福]大盘：[献花][献花][献花][,358,0,2023/12/23
看得见的3个缺口,358,0,2023/12/23
韭菜的自我修养:一卖出大湖放空4.5%卖出青青酒放空6.6,481,2,2023/12/23
12月23日收盘点评,418,1,2023/12/23
我发起了一个投票，【#上证指数#下列哪支股风险更大？,660,6,2023/12/23
谢谢前几买600006，9.15元本今天10.98元出了，准备过,383,0,2023/12/23
搞头来了，我冲了,360,0,2023/12/23
《每日一帖，向着50万目标》净资产69803 当日盈亏-342,1032,19,2023/12/23
【收评：指数午后下探回升白酒股跳水】指数早盘震荡走,391,0,2023/12/23
大复苏的环保行业 多路万亿级资金加速涌入　前10月PPP,405,2,2023/12/23
拖后腿了，知行合一没有做到，是一失败！记录自己，记,533,0,2023/12/23
当时通知大家过来吃肉！很多人说我是拖！三天涨5块！,375,0,2023/12/23
今天盈利6400,1324,10,2023/12/23
我发起了一个投票，【#上证指数#明天上3400有戏不？】,591,1,2023/12/23
总资产:271769收益率:30.26%仓位:进攻型—87%上证3382,862,1,2023/12/23
十5000,530,4,2023/12/23
皮又不疼了，都是一天的记忆。,358,0,2023/12/23
指数从3000涨到3400，券商从盈利10%炒成亏损20%，你说,415,1,2023/12/23
我是这么想的、只要时间点一到、我打算伊利+茅台2成仓,3406,50,2023/12/23
股票快讯：灰度增持，直接推升比特币。灰度自身是一家,356,0,2023/12/23
12.23剩8.0真的无语，出了一半,658,9,2023/12/23
乐丰种业牛逼4板了,454,0,2023/12/23
年底再差也比年初好多了，都快等到2021年了，再坚持下,526,0,2023/12/23
12-23:上证指数收盘3382，净资产47.6W，持仓市值35.17,602,6,2023/12/23
100万资金实盘分享第8天。今日盈利9千，账户浮盈2.5万,590,6,2023/12/23
下一个风口无疑了，资金都赶过去了，追去了,475,0,2023/12/23
m的，说不追高不追高，今天又追高了，必须要有纪律性,380,0,2023/12/23
今天的行情怎么和昨天差不多呀！上午盈利3个点，到下,357,0,2023/12/23
追涨停板的成绩，感谢郑煤,440,1,2023/12/23
【大道至简•精于纯粹】→今日盈亏：十1800。收盘市值,6151,214,2023/12/23
好，昨天清了汽车，今天满仓追高白酒！我不入地狱谁入,365,2,2023/12/23
【20.12.23】买入11878元，卖出0元，总收益2万2,1017,14,2023/12/23
没有敌人。政敌杨修死后，司马懿对曹操说：“臣一路走,4039,36,2023/12/23
2015年卖房子60万炒股，几年下来累计上交100万印花和,401,1,2023/12/23
有句话说的好，你赚不到认知范围之外的钱。股票买了又,356,0,2023/12/23
今天的A股，酒板块太过于刺激，有种坐过山车的感觉！,397,0,2023/12/23
明天是周四，又是一个让许多人不喜欢的时间周期，其实,404,0,2023/12/23
两市奇葩，连续16个交易日收阴线，你们见过吗？我是没,659,4,2023/12/23
艾米丽说过不割肉有子弹即可昨天割肉今天再追基本就是,519,0,2023/12/23
青海春天的新品，听花系列酒马上上市！这次请的是寿文,670,0,2023/12/23
